kode,nama,url
592,Aktivitas Perekaman suara dan penerbitan musik,https://klasifikasi.web.bps.go.id/app/view/kbli2020/592
601,Penyiaran radio,https://klasifikasi.web.bps.go.id/app/view/kbli2020/601
602,Aktivitas Penyiaran Dan Pemrograman Televisi,https://klasifikasi.web.bps.go.id/app/view/kbli2020/602
611,Aktivitas Telekomunikasi dengan Kabel,https://klasifikasi.web.bps.go.id/app/view/kbli2020/611
612,Aktivitas Telekomunikasi tanpa kabel,https://klasifikasi.web.bps.go.id/app/view/kbli2020/612
613,Aktivitas Telekomunikasi satelit,https://klasifikasi.web.bps.go.id/app/view/kbli2020/613
619,Aktivitas Telekomunikasi lainnya,https://klasifikasi.web.bps.go.id/app/view/kbli2020/619
620,"Aktivitas Pemrograman, Konsultasi Komputer Dan Kegiatan YBDI",https://klasifikasi.web.bps.go.id/app/view/kbli2020/620
631,"Aktivitas pengolahan data, hosting dan kegiatan ybdi; portal WEB",https://klasifikasi.web.bps.go.id/app/view/kbli2020/631
639,Aktivitas jasa informasi lainnya,https://klasifikasi.web.bps.go.id/app/view/kbli2020/639
641,Perantara moneter,https://klasifikasi.web.bps.go.id/app/view/kbli2020/641
642,Aktivitas Perusahaan Holding,https://klasifikasi.web.bps.go.id/app/view/kbli2020/642
643,"Trust, Pendanaan dan Entitas Keuangan Sejenis",https://klasifikasi.web.bps.go.id/app/view/kbli2020/643
644,Otoritas Jasa Keuangan (OJK),https://klasifikasi.web.bps.go.id/app/view/kbli2020/644
645,Lembaga Penjamin Simpanan (LPS),https://klasifikasi.web.bps.go.id/app/view/kbli2020/645
649,"Aktivitas Jasa Keuangan Lainnya, Bukan Asuransi, Penjaminan, dan Dana Pensiun",https://klasifikasi.web.bps.go.id/app/view/kbli2020/649
651,Asuransi dan Penjaminan,https://klasifikasi.web.bps.go.id/app/view/kbli2020/651
652,Reasuransi dan Penjaminan Ulang,https://klasifikasi.web.bps.go.id/app/view/kbli2020/652
653,Dana pensiun,https://klasifikasi.web.bps.go.id/app/view/kbli2020/653
661,"Aktivitas penunjang jasa keuangan, bukan asuransi dan dana pensiun",https://klasifikasi.web.bps.go.id/app/view/kbli2020/661
662,"Aktivitas Penunjang Asuransi, Penjaminan dan Dana Pensiun",https://klasifikasi.web.bps.go.id/app/view/kbli2020/662
663,Aktivitas Manajemen Dana,https://klasifikasi.web.bps.go.id/app/view/kbli2020/663
664,Aktivitas Penyelenggaraan Sistem Pembayaran dan Jasa Pengolahan Uang Rupiah ,https://klasifikasi.web.bps.go.id/app/view/kbli2020/664
681,Real Estat yang dimiliki sendiri atau disewa dan kawasan pariwisata,https://klasifikasi.web.bps.go.id/app/view/kbli2020/681
682,Real estat atas dasar balas jasa (fee) atau kontrak,https://klasifikasi.web.bps.go.id/app/view/kbli2020/682
691,Aktivitas Hukum,https://klasifikasi.web.bps.go.id/app/view/kbli2020/691
692,"Aktivitas akuntansi, pembukuan dan pemeriksa; konsultasi pajak",https://klasifikasi.web.bps.go.id/app/view/kbli2020/692
701,Aktivitas Kantor Pusat,https://klasifikasi.web.bps.go.id/app/view/kbli2020/701
702,Aktivitas konsultasi manajemen,https://klasifikasi.web.bps.go.id/app/view/kbli2020/702
711,Aktivitas arsitektur dan keinsinyuran serta konsultasi teknis ybdi,https://klasifikasi.web.bps.go.id/app/view/kbli2020/711
712,Analisis dan uji teknis,https://klasifikasi.web.bps.go.id/app/view/kbli2020/712
721,Penelitian dan pengembangan ilmu pengetahuan alam dan ilmu teknologi dan rekayasa,https://klasifikasi.web.bps.go.id/app/view/kbli2020/721
722,Penelitian dan pengembangan ilmu pengetahuan sosial dan humaniora,https://klasifikasi.web.bps.go.id/app/view/kbli2020/722
731,Periklanan,https://klasifikasi.web.bps.go.id/app/view/kbli2020/731
732,Penelitian pasar dan jajak pendapat masyarakat,https://klasifikasi.web.bps.go.id/app/view/kbli2020/732
741,Aktivitas Desain Khusus,https://klasifikasi.web.bps.go.id/app/view/kbli2020/741
742,Aktivitas fotografi,https://klasifikasi.web.bps.go.id/app/view/kbli2020/742
743,Aktivitas Sertifikasi Profesi/Personel,https://klasifikasi.web.bps.go.id/app/view/kbli2020/743
749,"Aktivitas profesional, ilmiah dan teknis lainnya ytdl",https://klasifikasi.web.bps.go.id/app/view/kbli2020/749
750,Aktivitas Kesehatan Hewan,https://klasifikasi.web.bps.go.id/app/view/kbli2020/750
771,"Aktivitas Penyewaan dan Sewa Guna Usaha Tanpa Hak Opsi Mobil, Bus, Truk Dan Sejenisnya",https://klasifikasi.web.bps.go.id/app/view/kbli2020/771
772,Aktivitas penyewaan dan sewa guna usaha tanpa hak opsi barang pribadi dan rumah tangga,https://klasifikasi.web.bps.go.id/app/view/kbli2020/772
773,"Aktivitas penyewaan dan sewa guna usaha tanpa hak opsi mesin, peralatan dan barang berwujud lainnya",https://klasifikasi.web.bps.go.id/app/view/kbli2020/773
774,"Sewa guna usaha tanpa hak opsi aset non finansial, bukan karya hak cipta",https://klasifikasi.web.bps.go.id/app/view/kbli2020/774
781,Aktivitas penempatan tenaga kerja,https://klasifikasi.web.bps.go.id/app/view/kbli2020/781
782,Aktivitas penyediaan tenaga kerja waktu tertentu,https://klasifikasi.web.bps.go.id/app/view/kbli2020/782
783,Penyediaan sumber daya manusia dan manajemen fungsi sumber daya manusia,https://klasifikasi.web.bps.go.id/app/view/kbli2020/783
784,Pelatihan Kerja,https://klasifikasi.web.bps.go.id/app/view/kbli2020/784
791,Aktivitas Agen Perjalanan dan Penyelenggara Tur,https://klasifikasi.web.bps.go.id/app/view/kbli2020/791
799,Jasa Reservasi Lainnya dan Kegiatan Ybdi,https://klasifikasi.web.bps.go.id/app/view/kbli2020/799
801,Aktivitas keamanan swasta (pribadi),https://klasifikasi.web.bps.go.id/app/view/kbli2020/801
802,Aktivitas Jasa sistem keamanan,https://klasifikasi.web.bps.go.id/app/view/kbli2020/802
803,Aktivitas penyelidikan,https://klasifikasi.web.bps.go.id/app/view/kbli2020/803
811,Aktivitas Penyedia gabungan jasa penunjang fasilitas,https://klasifikasi.web.bps.go.id/app/view/kbli2020/811
812,Aktivitas Kebersihan,https://klasifikasi.web.bps.go.id/app/view/kbli2020/812
813,Aktivitas Jasa perawatan dan pemeliharaan taman,https://klasifikasi.web.bps.go.id/app/view/kbli2020/813
821,Aktivitas Administrasi Kantor dan Penunjang Kantor,https://klasifikasi.web.bps.go.id/app/view/kbli2020/821
822,Aktivitas call centre,https://klasifikasi.web.bps.go.id/app/view/kbli2020/822
823,Penyelenggara konvensi dan pameran dagang,https://klasifikasi.web.bps.go.id/app/view/kbli2020/823
829,Aktivitas Jasa penunjang usaha ytdl,https://klasifikasi.web.bps.go.id/app/view/kbli2020/829
841,Administrasi pemerintahan dan kebijakan ekonomi dan sosial,https://klasifikasi.web.bps.go.id/app/view/kbli2020/841
842,"Penyediaan Layanan Untuk Masyarakat Dalam Bidang Hubungan Luar Negeri, Pertahanan, Keamanan dan Ketertiban",https://klasifikasi.web.bps.go.id/app/view/kbli2020/842
843,Jaminan sosial wajib,https://klasifikasi.web.bps.go.id/app/view/kbli2020/843
851,Pendidikan Anak Usia Dini dan Dasar,https://klasifikasi.web.bps.go.id/app/view/kbli2020/851
852,Pendidikan menengah,https://klasifikasi.web.bps.go.id/app/view/kbli2020/852
853,Pendidikan tinggi,https://klasifikasi.web.bps.go.id/app/view/kbli2020/853
854,Pendidikan lainnya,https://klasifikasi.web.bps.go.id/app/view/kbli2020/854
855,Kegiatan Penunjang Pendidikan,https://klasifikasi.web.bps.go.id/app/view/kbli2020/855
861,Aktivitas rumah sakit,https://klasifikasi.web.bps.go.id/app/view/kbli2020/861
862,Aktivitas praktik dokter dan dokter gigi,https://klasifikasi.web.bps.go.id/app/view/kbli2020/862
869,Aktivitas pelayanan kesehatan manusia lainnya,https://klasifikasi.web.bps.go.id/app/view/kbli2020/869
871,Aktivitas sosial di dalam panti untuk perawatan dan pemulihan kesehatan,https://klasifikasi.web.bps.go.id/app/view/kbli2020/871
872,"Aktivitas sosial di dalam panti untuk keterbelakangan mental, gangguan mental dan  penyalahgunaan obat terlarang",https://klasifikasi.web.bps.go.id/app/view/kbli2020/872
873,Aktivitas sosial di dalam panti untuk lanjut usia dan penyandang disabilitas,https://klasifikasi.web.bps.go.id/app/view/kbli2020/873
