kode,nama,url
3158,Penangkapan/Pengambilan Mamalia yang Dilindungi dan/atau Termasuk dalam Appendiks CITES,https://klasifikasi.web.bps.go.id/app/view/kbli2020/03158
3159,Penangkapan/Pengambilan Algae dan Biota Perairan Lainnya yang Dilindungi dan/atau Termasuk dalam Appendiks CITES,https://klasifikasi.web.bps.go.id/app/view/kbli2020/03159
3211,Pembesaran Pisces/ Ikan Bersirip  Laut,https://klasifikasi.web.bps.go.id/app/view/kbli2020/03211
3212,Pembenihan Ikan Laut,https://klasifikasi.web.bps.go.id/app/view/kbli2020/03212
3213,Budidaya Ikan Hias Air Laut,https://klasifikasi.web.bps.go.id/app/view/kbli2020/03213
3214,Budidaya Karang (Coral),https://klasifikasi.web.bps.go.id/app/view/kbli2020/03214
3215,Pembesaran Mollusca Laut,https://klasifikasi.web.bps.go.id/app/view/kbli2020/03215
3216,Pembesaran Crustacea Laut,https://klasifikasi.web.bps.go.id/app/view/kbli2020/03216
3217,Pembesaran Tumbuhan air Laut,https://klasifikasi.web.bps.go.id/app/view/kbli2020/03217
3219,Budidaya Biota Air Laut Lainnya,https://klasifikasi.web.bps.go.id/app/view/kbli2020/03219
3221,Pembesaran Ikan Air Tawar Di Kolam,https://klasifikasi.web.bps.go.id/app/view/kbli2020/03221
3222,Pembesaran Ikan Air Tawar Di Karamba Jaring Apung,https://klasifikasi.web.bps.go.id/app/view/kbli2020/03222
3223,Pembesaran Ikan Air Tawar Di Karamba,https://klasifikasi.web.bps.go.id/app/view/kbli2020/03223
3224,Pembesaran Ikan Air Tawar Di Sawah,https://klasifikasi.web.bps.go.id/app/view/kbli2020/03224
3225,Budidaya Ikan Hias Air Tawar,https://klasifikasi.web.bps.go.id/app/view/kbli2020/03225
3226,Pembenihan Ikan Air Tawar,https://klasifikasi.web.bps.go.id/app/view/kbli2020/03226
3227,Pembesaran Ikan Air Tawar Di Karamba Jaring Tancap,https://klasifikasi.web.bps.go.id/app/view/kbli2020/03227
3229,Budidaya Ikan Air Tawar di Media Lainnya,https://klasifikasi.web.bps.go.id/app/view/kbli2020/03229
3231,Jasa Sarana Produksi Budidaya Ikan Laut,https://klasifikasi.web.bps.go.id/app/view/kbli2020/03231
3232,Jasa Produksi Budidaya Ikan Laut,https://klasifikasi.web.bps.go.id/app/view/kbli2020/03232
3233,Jasa Pasca Panen Budidaya Ikan Laut,https://klasifikasi.web.bps.go.id/app/view/kbli2020/03233
3241,Jasa Sarana Produksi Budidaya Ikan Air Tawar,https://klasifikasi.web.bps.go.id/app/view/kbli2020/03241
3242,Jasa Produksi Budidaya Ikan Air Tawar,https://klasifikasi.web.bps.go.id/app/view/kbli2020/03242
3243,Jasa Pasca Panen Budidaya Ikan Air Tawar,https://klasifikasi.web.bps.go.id/app/view/kbli2020/03243
3251,Pembesaran Pisces/Ikan Bersirip Air Payau,https://klasifikasi.web.bps.go.id/app/view/kbli2020/03251
3252,Pembenihan Ikan Air Payau,https://klasifikasi.web.bps.go.id/app/view/kbli2020/03252
3253,Pembesaran Mollusca Air Payau,https://klasifikasi.web.bps.go.id/app/view/kbli2020/03253
3254,Pembesaran Crustacea Air Payau,https://klasifikasi.web.bps.go.id/app/view/kbli2020/03254
3255,Pembesaran Tumbuhan Air Payau,https://klasifikasi.web.bps.go.id/app/view/kbli2020/03255
3259,Budidaya Biota Air Payau Lainnya,https://klasifikasi.web.bps.go.id/app/view/kbli2020/03259
3261,Jasa Sarana Produksi Budidaya Ikan Air Payau,https://klasifikasi.web.bps.go.id/app/view/kbli2020/03261
3262,Jasa Produksi Budidaya Ikan Air Payau,https://klasifikasi.web.bps.go.id/app/view/kbli2020/03262
3263,Jasa Pasca Panen Budidaya Ikan Air Payau,https://klasifikasi.web.bps.go.id/app/view/kbli2020/03263
3271,Pengembangbiakan Ikan Bersirip (Pisces) yang Dilindungi dan/atau Termasuk dalam Appendiks CITES,https://klasifikasi.web.bps.go.id/app/view/kbli2020/03271
