kode,nama,url
3315,"Reparasi Alat Angkutan, Bukan Kendaraan Bermotor",https://klasifikasi.web.bps.go.id/app/view/kbli2020/3315
3319,Reparasi Peralatan Lainnya,https://klasifikasi.web.bps.go.id/app/view/kbli2020/3319
3320,Instalasi/Pemasangan Mesin dan Peralatan Industri,https://klasifikasi.web.bps.go.id/app/view/kbli2020/3320
3511,Penyediaan Tenaga Listrik,https://klasifikasi.web.bps.go.id/app/view/kbli2020/3511
3512,Penunjang Tenaga Listrik,https://klasifikasi.web.bps.go.id/app/view/kbli2020/3512
3520,Pengadaan dan Distribusi Gas Alam dan Buatan,https://klasifikasi.web.bps.go.id/app/view/kbli2020/3520
3530,"Pengadaan Uap/Air Panas, Udara Dingin dan Produksi Es",https://klasifikasi.web.bps.go.id/app/view/kbli2020/3530
3600,Treatment Air,https://klasifikasi.web.bps.go.id/app/view/kbli2020/3600
3701,Pengumpulan Air Limbah,https://klasifikasi.web.bps.go.id/app/view/kbli2020/3701
3702,Treatment dan Pembuangan Air Limbah,https://klasifikasi.web.bps.go.id/app/view/kbli2020/3702
3811,Pengumpulan limbah dan sampah tidak berbahaya,https://klasifikasi.web.bps.go.id/app/view/kbli2020/3811
3812,Pengumpulan Limbah Berbahaya,https://klasifikasi.web.bps.go.id/app/view/kbli2020/3812
3821,Treatment dan pembuangan sampah tidak berbahaya,https://klasifikasi.web.bps.go.id/app/view/kbli2020/3821
3822,Treatment dan Pembuangan Limbah Berbahaya,https://klasifikasi.web.bps.go.id/app/view/kbli2020/3822
3830,Pemulihan Material,https://klasifikasi.web.bps.go.id/app/view/kbli2020/3830
3900,Aktivitas Remediasi dan Pengelolaan Limbah dan Sampah Lainnya,https://klasifikasi.web.bps.go.id/app/view/kbli2020/3900
4101,Konstruksi Gedung,https://klasifikasi.web.bps.go.id/app/view/kbli2020/4101
4102,Jasa Pekerjaan Konstruksi Prapabrikasi Bangunan Gedung,https://klasifikasi.web.bps.go.id/app/view/kbli2020/4102
4210,Konstruksi Jalan dan Jalan Rel,https://klasifikasi.web.bps.go.id/app/view/kbli2020/4210
4220,"Konstruksi Jaringan Irigasi, Komunikasi dan Limbah",https://klasifikasi.web.bps.go.id/app/view/kbli2020/4220
4291,Konstruksi bangunan sipil lainnya,https://klasifikasi.web.bps.go.id/app/view/kbli2020/4291
4292,Konstruksi Khusus Bangunan Sipil Lainnya ,https://klasifikasi.web.bps.go.id/app/view/kbli2020/4292
4293,Jasa Pekerjaan Konstruksi Prapabrikasi Bangunan Sipil,https://klasifikasi.web.bps.go.id/app/view/kbli2020/4293
4311,Pembongkaran,https://klasifikasi.web.bps.go.id/app/view/kbli2020/4311
4312,Penyiapan Lahan,https://klasifikasi.web.bps.go.id/app/view/kbli2020/4312
4321,Instalasi Sistem Kelistrikan,https://klasifikasi.web.bps.go.id/app/view/kbli2020/4321
4322,"Instalasi Saluran Air (Plambing), Pemanas dan Pendingin",https://klasifikasi.web.bps.go.id/app/view/kbli2020/4322
4329,Instalasi konstruksi lainnya,https://klasifikasi.web.bps.go.id/app/view/kbli2020/4329
4330,Penyelesaian Konstruksi Bangunan,https://klasifikasi.web.bps.go.id/app/view/kbli2020/4330
4390,Konstruksi Khusus Lainnya,https://klasifikasi.web.bps.go.id/app/view/kbli2020/4390
4510,Perdagangan mobil,https://klasifikasi.web.bps.go.id/app/view/kbli2020/4510
4520,Reparasi dan Perawatan Mobil,https://klasifikasi.web.bps.go.id/app/view/kbli2020/4520
4530,Perdagangan suku cadang dan aksesori mobil,https://klasifikasi.web.bps.go.id/app/view/kbli2020/4530
4540,"Perdagangan, Reparasi dan Perawatan Sepeda Motor dan Perdagangan Suku Cadang dan Aksesorinya",https://klasifikasi.web.bps.go.id/app/view/kbli2020/4540
4610,Perdagangan besar atas dasar balas jasa (fee) atau kontrak,https://klasifikasi.web.bps.go.id/app/view/kbli2020/4610
4620,Perdagangan besar hasil pertanian dan hewan hidup,https://klasifikasi.web.bps.go.id/app/view/kbli2020/4620
4631,Perdagangan besar bahan makanan dan minuman hasil pertanian,https://klasifikasi.web.bps.go.id/app/view/kbli2020/4631
4632,Perdagangan besar bahan makanan dan minuman hasil peternakan dan perikanan,https://klasifikasi.web.bps.go.id/app/view/kbli2020/4632
4633,Perdagangan besar makanan dan minuman lainnya dan Tembakau,https://klasifikasi.web.bps.go.id/app/view/kbli2020/4633
4641,"Perdagangan besar tekstil, pakaian dan alas kaki",https://klasifikasi.web.bps.go.id/app/view/kbli2020/4641
4642,Perdagangan Besar Alat Tulis Dan Hasil Pencetakan Dan Penerbitan,https://klasifikasi.web.bps.go.id/app/view/kbli2020/4642
4643,Perdagangan Besar Alat Fotografi Dan Barang Optik,https://klasifikasi.web.bps.go.id/app/view/kbli2020/4643
4644,"Perdagangan Besar Farmasi, Obat, Dan Kosmetik",https://klasifikasi.web.bps.go.id/app/view/kbli2020/4644
4649,Perdagangan Besar Barang Keperluan Rumah Tangga Lainnya,https://klasifikasi.web.bps.go.id/app/view/kbli2020/4649
4651,"Perdagangan besar komputer, perlengkapan komputer dan piranti lunak",https://klasifikasi.web.bps.go.id/app/view/kbli2020/4651
4652,Perdagangan Besar Suku Cadang Elektronik dan Peralatan  Telekomunikasi dan Bagian-Bagiannya,https://klasifikasi.web.bps.go.id/app/view/kbli2020/4652
4653,"Perdagangan Besar Mesin, Peralatan dan Perlengkapan Pertanian",https://klasifikasi.web.bps.go.id/app/view/kbli2020/4653
4659,"Perdagangan Besar Mesin, Peralatan dan Perlengkapan Lainnya",https://klasifikasi.web.bps.go.id/app/view/kbli2020/4659
4661,"Perdagangan besar bahan bakar padat, cair dan gas dan produk  ybdi",https://klasifikasi.web.bps.go.id/app/view/kbli2020/4661
4662,Perdagangan besar logam dan bijih logam,https://klasifikasi.web.bps.go.id/app/view/kbli2020/4662
4663,Perdagangan Besar Bahan Dan Perlengkapan Bangunan,https://klasifikasi.web.bps.go.id/app/view/kbli2020/4663
4664,"Perdagangan Besar Mineral Bukan Logam, Mineral Radioaktif, Zat Radioaktif Dan Pembangkit Radiasi Pengion",https://klasifikasi.web.bps.go.id/app/view/kbli2020/4664
4665,Perdagangan Besar Bahan Dan Barang Kimia,https://klasifikasi.web.bps.go.id/app/view/kbli2020/4665
4669,Perdagangan Besar Produk Lainnya Termasuk Barang Sisa dan Potongan Ytdl,https://klasifikasi.web.bps.go.id/app/view/kbli2020/4669
4690,Perdagangan besar berbagai macam barang,https://klasifikasi.web.bps.go.id/app/view/kbli2020/4690
4711,"Perdagangan Eceran Yang Utamanya Makanan, Minuman Atau Tembakau di Toko",https://klasifikasi.web.bps.go.id/app/view/kbli2020/4711
4719,Perdagangan Eceran Berbagai Macam Barang Yang Didominasi Oleh Barang Bukan Makanan Dan Tembakau di Toko,https://klasifikasi.web.bps.go.id/app/view/kbli2020/4719
4721,Perdagangan eceran khusus komoditi makanan dari hasil pertanian di toko,https://klasifikasi.web.bps.go.id/app/view/kbli2020/4721
4722,Perdagangan Eceran Khusus Minuman di Toko,https://klasifikasi.web.bps.go.id/app/view/kbli2020/4722
4723,Perdagangan Eceran Khusus Rokok dan Tembakau di Toko,https://klasifikasi.web.bps.go.id/app/view/kbli2020/4723
4724,Perdagangan Eceran Khusus Makanan Hasil Industri di Toko,https://klasifikasi.web.bps.go.id/app/view/kbli2020/4724
4730,Perdagangan Eceran Khusus Bahan Bakar Kendaraan Bermotor,https://klasifikasi.web.bps.go.id/app/view/kbli2020/4730
4741,Perdagangan eceran khusus komputer dan perlengkapannya; piranti lunak dan perlengkapan telekomunikasi di toko,https://klasifikasi.web.bps.go.id/app/view/kbli2020/4741
4742,Perdagangan eceran khusus peralatan audio dan video di toko,https://klasifikasi.web.bps.go.id/app/view/kbli2020/4742
4751,Perdagangan eceran khusus tekstil di toko,https://klasifikasi.web.bps.go.id/app/view/kbli2020/4751
4752,"Perdagangan eceran khusus barang dan bahan bangunan, cat dan kaca di toko",https://klasifikasi.web.bps.go.id/app/view/kbli2020/4752
4753,"Perdagangan eceran khusus karpet, permadani dan penutup dinding dan lantai di toko",https://klasifikasi.web.bps.go.id/app/view/kbli2020/4753
4759,"Perdagangan eceran  khusus furnitur, peralatan listrik rumah tangga, peralatan penerangan dan peralatan rumah tangga lainnya di toko",https://klasifikasi.web.bps.go.id/app/view/kbli2020/4759
4761,Perdagangan eceran khusus alat tulis dan hasil pencetakan dan penerbitan di toko,https://klasifikasi.web.bps.go.id/app/view/kbli2020/4761
4762,Perdagangan eceran khusus rekaman musik dan video di toko,https://klasifikasi.web.bps.go.id/app/view/kbli2020/4762
4763,Perdagangan eceran khusus peralatan olahraga di toko,https://klasifikasi.web.bps.go.id/app/view/kbli2020/4763
4764,Perdagangan eceran khusus alat permainan dan mainan anak-anak di toko,https://klasifikasi.web.bps.go.id/app/view/kbli2020/4764
4765,"Perdagangan Eceran Kertas, Kertas Karton Dan Barang Dari Kertas/Karton",https://klasifikasi.web.bps.go.id/app/view/kbli2020/4765
4771,"Perdagangan eceran khusus pakaian, alas kaki dan barang dari kulit di toko",https://klasifikasi.web.bps.go.id/app/view/kbli2020/4771
4772,"Perdagangan Eceran Khusus Barang Dan Obat Farmasi, Alat Kedokteran, Parfum Dan Kosmetik Di Toko",https://klasifikasi.web.bps.go.id/app/view/kbli2020/4772
4773,Perdagangan eceran khusus barang baru lainnya di toko,https://klasifikasi.web.bps.go.id/app/view/kbli2020/4773
4774,Perdagangan eceran khusus barang bekas di toko,https://klasifikasi.web.bps.go.id/app/view/kbli2020/4774
4775,Perdagangan eceran khusus hewan piaraan dan hewan ternak,https://klasifikasi.web.bps.go.id/app/view/kbli2020/4775
4776,"Perdagangan Eceran Bunga Potong, Tanaman Hias, Pupuk dan YBDI di Toko",https://klasifikasi.web.bps.go.id/app/view/kbli2020/4776
4777,"Perdagangan Eceran Bahan Kimia, Aromatik/Penyegar (Minyak Atsiri), Dan Bahan Bakar Bukan Bahan Bakar Untuk Kendaraan Bermotor Di Toko",https://klasifikasi.web.bps.go.id/app/view/kbli2020/4777
4778,Perdagangan Eceran Barang Kerajinan Dan Lukisan di Toko,https://klasifikasi.web.bps.go.id/app/view/kbli2020/4778
4779,Perdagangan eceran khusus barang lainnya ytdl,https://klasifikasi.web.bps.go.id/app/view/kbli2020/4779
4781,Perdagangan eceran kaki lima dan los pasar komoditi hasil pertanian,https://klasifikasi.web.bps.go.id/app/view/kbli2020/4781
4782,"Perdagangan eceran kaki lima dan los pasar makanan, minuman dan produk tembakau hasil industri pengolahan",https://klasifikasi.web.bps.go.id/app/view/kbli2020/4782
4783,"Perdagangan eceran kaki lima dan los pasar tekstil, pakaian dan alas kaki",https://klasifikasi.web.bps.go.id/app/view/kbli2020/4783
4784,"Perdagangan eceran kaki lima dan los pasar bahan kimia, farmasi, kosmetik dan ybdi",https://klasifikasi.web.bps.go.id/app/view/kbli2020/4784
4785,Perdagangan eceran kaki lima dan los pasar barang pribadi,https://klasifikasi.web.bps.go.id/app/view/kbli2020/4785
4786,Perdagangan eceran kaki lima dan los pasar perlengkapan rumah tangga,https://klasifikasi.web.bps.go.id/app/view/kbli2020/4786
4787,"Perdagangan eceran kaki lima dan los pasar kertas, barang dari kertas, alat tulis, barang cetakan, alat olahraga, alat musik, alat fotografi dan komputer",https://klasifikasi.web.bps.go.id/app/view/kbli2020/4787
4788,"Perdagangan eceran kaki lima dan los pasar barang kerajinan, mainan anak-anak dan lukisan",https://klasifikasi.web.bps.go.id/app/view/kbli2020/4788
4789,Perdagangan eceran kaki lima dan los pasar barang lainnya dan barang bekas,https://klasifikasi.web.bps.go.id/app/view/kbli2020/4789
4791,Perdagangan eceran melalui pemesanan pos atau internet,https://klasifikasi.web.bps.go.id/app/view/kbli2020/4791
4792,Perdagangan Eceran Atas Dasar Balas Jasa (Fee) Atau Kontrak,https://klasifikasi.web.bps.go.id/app/view/kbli2020/4792
4799,"Perdagangan eceran bukan di toko, kios, kaki lima dan los pasar lainnya",https://klasifikasi.web.bps.go.id/app/view/kbli2020/4799
4911,Angkutan Jalan Rel untuk Penumpang,https://klasifikasi.web.bps.go.id/app/view/kbli2020/4911
4912,Angkutan Jalan Rel untuk Barang,https://klasifikasi.web.bps.go.id/app/view/kbli2020/4912
4921,Angkutan Bus Dalam Trayek,https://klasifikasi.web.bps.go.id/app/view/kbli2020/4921
4922,Angkutan bus Tidak Dalam Trayek,https://klasifikasi.web.bps.go.id/app/view/kbli2020/4922
4930,Angkutan Melalui Saluran Pipa,https://klasifikasi.web.bps.go.id/app/view/kbli2020/4930
4941,"Angkutan Darat Bukan Bus untuk Penumpang, Dalam Trayek",https://klasifikasi.web.bps.go.id/app/view/kbli2020/4941
4942,Angkutan Darat Lainnya untuk Penumpang,https://klasifikasi.web.bps.go.id/app/view/kbli2020/4942
4943,Angkutan Darat untuk Barang,https://klasifikasi.web.bps.go.id/app/view/kbli2020/4943
4944,Angkutan Jalan Rel Perkotaan dan Wisata untuk Penumpang,https://klasifikasi.web.bps.go.id/app/view/kbli2020/4944
4945,Angkutan jalan rel lainnya,https://klasifikasi.web.bps.go.id/app/view/kbli2020/4945
5011,Angkutan laut dalam negeri untuk penumpang,https://klasifikasi.web.bps.go.id/app/view/kbli2020/5011
5012,Angkutan Laut Luar Negeri untuk Penumpang,https://klasifikasi.web.bps.go.id/app/view/kbli2020/5012
5013,Angkutan laut dalam negeri untuk barang,https://klasifikasi.web.bps.go.id/app/view/kbli2020/5013
5014,Angkutan laut luar negeri untuk barang,https://klasifikasi.web.bps.go.id/app/view/kbli2020/5014
5021,"Angkutan Sungai, Danau dan Penyeberangan untuk Penumpang",https://klasifikasi.web.bps.go.id/app/view/kbli2020/5021
5022,"Angkutan Sungai, Danau dan Penyeberangan untuk Barang",https://klasifikasi.web.bps.go.id/app/view/kbli2020/5022
5110,Angkutan udara untuk penumpang,https://klasifikasi.web.bps.go.id/app/view/kbli2020/5110
5120,Angkutan Udara untuk Kargo,https://klasifikasi.web.bps.go.id/app/view/kbli2020/5120
5210,Pergudangan dan Penyimpanan,https://klasifikasi.web.bps.go.id/app/view/kbli2020/5210
5221,Aktivitas Penunjang Angkutan Darat,https://klasifikasi.web.bps.go.id/app/view/kbli2020/5221
5222,Aktivitas Penunjang Angkutan Perairan,https://klasifikasi.web.bps.go.id/app/view/kbli2020/5222
5223,Aktivitas Kebandarudaraan dan Jasa Pelayanan Navigasi Penerbangan,https://klasifikasi.web.bps.go.id/app/view/kbli2020/5223
5224,Penanganan Kargo (bongkar muat barang),https://klasifikasi.web.bps.go.id/app/view/kbli2020/5224
5229,Aktivitas Penunjang Angkutan Lainnya,https://klasifikasi.web.bps.go.id/app/view/kbli2020/5229
5310,Aktivitas Pos,https://klasifikasi.web.bps.go.id/app/view/kbli2020/5310
5320,Aktivitas Kurir,https://klasifikasi.web.bps.go.id/app/view/kbli2020/5320
5511,Hotel Bintang,https://klasifikasi.web.bps.go.id/app/view/kbli2020/5511
5512,Hotel Melati,https://klasifikasi.web.bps.go.id/app/view/kbli2020/5512
5513,Pondok Wisata,https://klasifikasi.web.bps.go.id/app/view/kbli2020/5513
5519,Penyediaan Akomodasi jangka pendek lainnya,https://klasifikasi.web.bps.go.id/app/view/kbli2020/5519
5590,Penyediaan akomodasi lainnya,https://klasifikasi.web.bps.go.id/app/view/kbli2020/5590
5610,Restoran dan penyediaan makanan keliling,https://klasifikasi.web.bps.go.id/app/view/kbli2020/5610
5621,Jasa Boga Untuk Suatu Event Tertentu (Event Catering),https://klasifikasi.web.bps.go.id/app/view/kbli2020/5621
5629,Penyediaan Jasa Boga Periode Tertentu,https://klasifikasi.web.bps.go.id/app/view/kbli2020/5629
5630,Penyediaan minuman,https://klasifikasi.web.bps.go.id/app/view/kbli2020/5630
5811,Penerbitan buku,https://klasifikasi.web.bps.go.id/app/view/kbli2020/5811
5812,Penerbitan direktori dan mailing list,https://klasifikasi.web.bps.go.id/app/view/kbli2020/5812
5813,"Penerbitan surat kabar, jurnal dan majalah atau terbitan berkala lainnya",https://klasifikasi.web.bps.go.id/app/view/kbli2020/5813
5819,Aktivitas  penerbitan lainnya,https://klasifikasi.web.bps.go.id/app/view/kbli2020/5819
5820,Penerbitan piranti lunak (Software),https://klasifikasi.web.bps.go.id/app/view/kbli2020/5820
5911,"Aktivitas Produksi Gambar Bergerak, Video Dan Program Televisi",https://klasifikasi.web.bps.go.id/app/view/kbli2020/5911
5912,"Aktivitas Pascaproduksi Film, Video Dan Program Televisi",https://klasifikasi.web.bps.go.id/app/view/kbli2020/5912
5913,"AktivitasDistribusi Gambar Bergerak, Video Dan Program Televisi",https://klasifikasi.web.bps.go.id/app/view/kbli2020/5913
5914,Aktivitas Pemutaran Film,https://klasifikasi.web.bps.go.id/app/view/kbli2020/5914
5920,Aktivitas Perekaman suara dan penerbitan musik,https://klasifikasi.web.bps.go.id/app/view/kbli2020/5920
6010,Penyiaran radio,https://klasifikasi.web.bps.go.id/app/view/kbli2020/6010
6020,Aktivitas Penyiaran Dan Pemrograman Televisi,https://klasifikasi.web.bps.go.id/app/view/kbli2020/6020
6110,Aktivitas Telekomunikasi dengan Kabel,https://klasifikasi.web.bps.go.id/app/view/kbli2020/6110
6120,Aktivitas Telekomunikasi Tanpa Kabel,https://klasifikasi.web.bps.go.id/app/view/kbli2020/6120
6130,Aktivitas Telekomunikasi Satelit,https://klasifikasi.web.bps.go.id/app/view/kbli2020/6130
6191,Jasa Nilai Tambah Teleponi,https://klasifikasi.web.bps.go.id/app/view/kbli2020/6191
6192,Jasa Multimedia,https://klasifikasi.web.bps.go.id/app/view/kbli2020/6192
6199,Aktivitas telekomunikasi Lainnya YTDL,https://klasifikasi.web.bps.go.id/app/view/kbli2020/6199
6201,Aktivitas Pemrograman Komputer,https://klasifikasi.web.bps.go.id/app/view/kbli2020/6201
6202,Aktivitas Konsultasi Komputer dan Manajemen Fasilitas Komputer,https://klasifikasi.web.bps.go.id/app/view/kbli2020/6202
6209,Aktivitas teknologi informasi dan jasa komputer lainnya,https://klasifikasi.web.bps.go.id/app/view/kbli2020/6209
6311,"Aktivitas pengolahan data, hosting dan ybdi",https://klasifikasi.web.bps.go.id/app/view/kbli2020/6311
6312,Portal Web Dan / Atau Platform Digital,https://klasifikasi.web.bps.go.id/app/view/kbli2020/6312
6391,Aktivitas kantor berita,https://klasifikasi.web.bps.go.id/app/view/kbli2020/6391
6399,Aktivitas Jasa Informasi Lainnya ytdl,https://klasifikasi.web.bps.go.id/app/view/kbli2020/6399
6411,Bank Sentral,https://klasifikasi.web.bps.go.id/app/view/kbli2020/6411
6412,Bank Umum,https://klasifikasi.web.bps.go.id/app/view/kbli2020/6412
6413,Bank Perkreditan Rakyat dan Bank Pembiayaan Rakyat Syariah,https://klasifikasi.web.bps.go.id/app/view/kbli2020/6413
6414,Koperasi Simpan Pinjam/Unit Simpan Pinjam,https://klasifikasi.web.bps.go.id/app/view/kbli2020/6414
6415,Lembaga Keuangan Mikro,https://klasifikasi.web.bps.go.id/app/view/kbli2020/6415
6419,Perantara moneter lainnya,https://klasifikasi.web.bps.go.id/app/view/kbli2020/6419
6420,Aktivitas Perusahaan Holding,https://klasifikasi.web.bps.go.id/app/view/kbli2020/6420
6430,"Trust, Pendanaan dan Entitas Keuangan Sejenis",https://klasifikasi.web.bps.go.id/app/view/kbli2020/6430
6440,Otoritas Jasa Keuangan (OJK),https://klasifikasi.web.bps.go.id/app/view/kbli2020/6440
6450,Lembaga Penjamin Simpanan (LPS),https://klasifikasi.web.bps.go.id/app/view/kbli2020/6450
6491,Perusahaan Pembiayaan ,https://klasifikasi.web.bps.go.id/app/view/kbli2020/6491
6492,Pergadaian,https://klasifikasi.web.bps.go.id/app/view/kbli2020/6492
6493,Perusahaan Modal Ventura,https://klasifikasi.web.bps.go.id/app/view/kbli2020/6493
6494,Perusahaan Pembiayaan Infrastruktur,https://klasifikasi.web.bps.go.id/app/view/kbli2020/6494
6495,Layanan Pinjam Meminjam Uang Berbasis Teknologi Informasi (Fintech P2P Lending),https://klasifikasi.web.bps.go.id/app/view/kbli2020/6495
6499,"Aktivitas Jasa Keuangan Lainnya Ytdl, Bukan Asuransi dan Dana Pensiun",https://klasifikasi.web.bps.go.id/app/view/kbli2020/6499
6511,Asuransi Jiwa,https://klasifikasi.web.bps.go.id/app/view/kbli2020/6511
6512,Asuransi Umum,https://klasifikasi.web.bps.go.id/app/view/kbli2020/6512
6513,Perusahaan  Penjaminan,https://klasifikasi.web.bps.go.id/app/view/kbli2020/6513
6521,Reasuransi ,https://klasifikasi.web.bps.go.id/app/view/kbli2020/6521
6522,Perusahaan Penjaminan Ulang,https://klasifikasi.web.bps.go.id/app/view/kbli2020/6522
6531,Dana Pensiun Pemberi Kerja,https://klasifikasi.web.bps.go.id/app/view/kbli2020/6531
6532,Dana Pensiun Lembaga Keuangan,https://klasifikasi.web.bps.go.id/app/view/kbli2020/6532
6611,Penyelenggara Infrastruktur Perdagangan di Pasar Modal,https://klasifikasi.web.bps.go.id/app/view/kbli2020/6611
6612,Penyelenggara Infrastruktur Perdagangan di Pasar Berjangka Komoditi,https://klasifikasi.web.bps.go.id/app/view/kbli2020/6612
6613,Penyelenggara Infrastruktur Pasar Uang dan Pasar Valuta Asing,https://klasifikasi.web.bps.go.id/app/view/kbli2020/6613
6614,Perusahaan Efek Selain Manajemen Investasi,https://klasifikasi.web.bps.go.id/app/view/kbli2020/6614
6615,Perantara Perdagangan Berjangka Komoditi,https://klasifikasi.web.bps.go.id/app/view/kbli2020/6615
6616,Kegiatan Penukaran Valuta Asing (Money Changer),https://klasifikasi.web.bps.go.id/app/view/kbli2020/6616
6617,Aktivitas Penunjang Perdagangan Berjangka Komoditi,https://klasifikasi.web.bps.go.id/app/view/kbli2020/6617
6619,Aktivitas Penunjang Jasa Keuangan Lainnya,https://klasifikasi.web.bps.go.id/app/view/kbli2020/6619
6621,Aktivitas Penilaian Risiko dan Kerugian,https://klasifikasi.web.bps.go.id/app/view/kbli2020/6621
6622,"Aktivitas Agen, Broker, Pialang Asuransi dan Penjaminan",https://klasifikasi.web.bps.go.id/app/view/kbli2020/6622
6629,"Aktivitas Penunjang Lainnya Untuk Asuransi, Penjaminan, dan Dana Pensiun",https://klasifikasi.web.bps.go.id/app/view/kbli2020/6629
6631,Manajemen Investasi,https://klasifikasi.web.bps.go.id/app/view/kbli2020/6631
6632,Penasihat Investasi,https://klasifikasi.web.bps.go.id/app/view/kbli2020/6632
6639,Aktivitas Manajemen Dana Lainnya,https://klasifikasi.web.bps.go.id/app/view/kbli2020/6639
6641,Penyelenggara Sistem Pembayaran ,https://klasifikasi.web.bps.go.id/app/view/kbli2020/6641
6642,Penyelenggara Kegiatan Jasa Pengolahan Uang Rupiah,https://klasifikasi.web.bps.go.id/app/view/kbli2020/6642
6811,Real estat yang dimiliki sendiri atau disewa,https://klasifikasi.web.bps.go.id/app/view/kbli2020/6811
6812,Kawasan Pariwisata,https://klasifikasi.web.bps.go.id/app/view/kbli2020/6812
6813,Kawasan Industri,https://klasifikasi.web.bps.go.id/app/view/kbli2020/6813
6820,Real estat atas dasar balas jasa (fee) atau kontrak,https://klasifikasi.web.bps.go.id/app/view/kbli2020/6820
6910,Aktivitas Hukum,https://klasifikasi.web.bps.go.id/app/view/kbli2020/6910
6920,"Aktivitas akuntansi, pembukuan dan pemeriksa; konsultasi pajak",https://klasifikasi.web.bps.go.id/app/view/kbli2020/6920
7010,Aktivitas Kantor Pusat,https://klasifikasi.web.bps.go.id/app/view/kbli2020/7010
7020,Aktivitas Konsultasi Manajemen,https://klasifikasi.web.bps.go.id/app/view/kbli2020/7020
7110,Aktivitas arsitektur dan keinsinyuran serta konsultasi teknis ybdi,https://klasifikasi.web.bps.go.id/app/view/kbli2020/7110
7120,Analisis dan uji teknis,https://klasifikasi.web.bps.go.id/app/view/kbli2020/7120
7210,Penelitian dan pengembangan ilmu pengetahuan alam dan ilmu teknologi dan rekayasa,https://klasifikasi.web.bps.go.id/app/view/kbli2020/7210
7220,Penelitian dan pengembangan ilmu pengetahuan sosial dan humaniora,https://klasifikasi.web.bps.go.id/app/view/kbli2020/7220
7310,Periklanan,https://klasifikasi.web.bps.go.id/app/view/kbli2020/7310
7320,Penelitian pasar dan jajak pendapat masyarakat,https://klasifikasi.web.bps.go.id/app/view/kbli2020/7320
7411,Aktivitas Desain Industri,https://klasifikasi.web.bps.go.id/app/view/kbli2020/7411
7412,Aktivitas Desain Interior,https://klasifikasi.web.bps.go.id/app/view/kbli2020/7412
7413,Aktivitas Desain Komunikasi Visual/ Desain Grafis,https://klasifikasi.web.bps.go.id/app/view/kbli2020/7413
7414,Aktivitas Desain Konten Kreatif,https://klasifikasi.web.bps.go.id/app/view/kbli2020/7414
7420,Aktivitas fotografi,https://klasifikasi.web.bps.go.id/app/view/kbli2020/7420
7431,Aktivitas Sertifikasi Hasil Pendidikan Dan/Atau Pelatihan Berbasis Kompetensi,https://klasifikasi.web.bps.go.id/app/view/kbli2020/7431
7432,Aktivitas Sertifikasi Profesi/Personel Independen,https://klasifikasi.web.bps.go.id/app/view/kbli2020/7432
7490,"Aktivitas profesional, ilmiah dan teknis lainnya ytdl",https://klasifikasi.web.bps.go.id/app/view/kbli2020/7490
7500,Aktivitas Kesehatan Hewan,https://klasifikasi.web.bps.go.id/app/view/kbli2020/7500
7710,"Aktivitas Penyewaan dan Sewa Guna Usaha Tanpa Hak Opsi Mobil, Bus, Truk Dan Sejenisnya",https://klasifikasi.web.bps.go.id/app/view/kbli2020/7710
7721,Aktivitas penyewaan dan sewa guna usaha tanpa hak opsi alat rekreasi dan olahraga,https://klasifikasi.web.bps.go.id/app/view/kbli2020/7721
7722,"Aktivitas penyewaan kaset video, CD, VCD/DVD Dan Sejenisnya",https://klasifikasi.web.bps.go.id/app/view/kbli2020/7722
7729,Aktivitas penyewaan dan sewa guna usaha tanpa hak opsi barang pribadi dan rumah tangga lain ytdl,https://klasifikasi.web.bps.go.id/app/view/kbli2020/7729
7731,Aktivitas Penyewaan dan Sewa Guna Tanpa Hak Opsi Alat Transportasi,https://klasifikasi.web.bps.go.id/app/view/kbli2020/7731
7732,Aktivitas Penyewaan dan Sewa Guna Tanpa Hak Opsi Mesin dan Peralatan Industri Kreatif,https://klasifikasi.web.bps.go.id/app/view/kbli2020/7732
7739,"Aktivitas Penyewaan dan Sewa Guna Tanpa Hak Opsi Mesin, Peralatan, dan Barang Berwujud Lainnya",https://klasifikasi.web.bps.go.id/app/view/kbli2020/7739
7740,"Sewa guna usaha tanpa hak opsi Intelektual Properti, bukan karya hak cipta",https://klasifikasi.web.bps.go.id/app/view/kbli2020/7740
7810,Aktivitas penempatan tenaga kerja,https://klasifikasi.web.bps.go.id/app/view/kbli2020/7810
7820,Aktivitas penyediaan tenaga kerja waktu tertentu,https://klasifikasi.web.bps.go.id/app/view/kbli2020/7820
7830,Penyediaan sumber daya manusia dan manajemen fungsi sumber daya manusia,https://klasifikasi.web.bps.go.id/app/view/kbli2020/7830
7841,Pelatihan Kerja Pemerintah,https://klasifikasi.web.bps.go.id/app/view/kbli2020/7841
7842,Pelatihan Kerja Swasta,https://klasifikasi.web.bps.go.id/app/view/kbli2020/7842
7843,Pelatihan Kerja Perusahaan,https://klasifikasi.web.bps.go.id/app/view/kbli2020/7843
7911,Aktivitas Agen Perjalanan,https://klasifikasi.web.bps.go.id/app/view/kbli2020/7911
7912,Aktivitas Biro Perjalanan ,https://klasifikasi.web.bps.go.id/app/view/kbli2020/7912
7991,Jasa informasi pariwisata,https://klasifikasi.web.bps.go.id/app/view/kbli2020/7991
7992,Jasa pramuwisata dan interpreter wisata,https://klasifikasi.web.bps.go.id/app/view/kbli2020/7992
